action,reward,state,ticker,time
-1,8.0,1131,FSLR,1478050438
-1,8.0,1111,MA,1478050438
-1,8.0,1311,V,1478050438
-1,8.0,1331,JNPR,1478050438
1,110.9632,1311,ADBE,1478050438
-1,8.0,1111,IBM,1478050438
1,80.64,3331,GOOGL,1478050438
-1,88.0,1311,AVGO,1478050439
-1,0.6399999999999935,1111,SYMC,1478050439
-1,8.0,1311,AKAM,1478050440
1,143.3472,1311,NFLX,1478050440
1,110.9632,3311,AAPL,1478050440
-1,87.03999999999999,1111,CTXS,1478050440
-1,143.3472,1111,SWKS,1478050440
1,117.44,3331,TSO,1478050443
-1,8.0,1311,NFX,1478050443
-1,80.64,3311,OKE,1478050443
-1,88.0,3311,XOM,1478050443
-1,8.0,1131,APA,1478050444
1,37.44,3131,COP,1478050444
1,37.44,3131,KMI,1478050445
1,88.0,1131,CVX,1478050445
-1,87.03999999999999,3111,MPC,1478050445
-1,8.0,1331,HP,1478050445
-1,8.0,1111,XEC,1478050446
-1,8.0,1131,BEN,1478050447
-1,8.0,1131,GGP,1478050448
-1,87.03999999999999,3111,ALL,1478050448
-1,0.6399999999999935,1131,LM,1478050448
-1,88.0,1111,AVB,1478050449
-1,8.0,3311,WFC,1478050449
-1,80.64,3131,FRT,1478050450
-1,87.03999999999999,3111,KEY,1478050450
-1,8.0,3111,HBAN,1478050451
-1,88.0,1111,MCO,1478050451
-1,8.0,3311,WY,1478050451
-1,88.0,3111,C,1478050452
1,0.6399999999999935,3111,CB,1478050452
-1,8.0,1111,BXP,1478050452
-1,88.0,3311,NDAQ,1478050453
-1,88.0,3111,CINF,1478050453
-1,8.0,3111,AMP,1478050453
1,9.472000000000001,1131,USB,1478050454
-1,88.0,3111,ESS,1478050454
-1,88.0,1111,FTR,1478050457
1,57.647616,1331,CTL,1478050457
-1,118.4,3131,VZ,1478050457
1,8.0,3111,UAL,1478050459
-1,88.0,1331,GE,1478050459
-1,47.04,3331,GD,1478050459
1,30.963199999999993,1111,MAS,1478050459
1,141.952,1331,XYL,1478050460
-1,88.0,3111,NOC,1478050460
-1,117.44,1331,UPS,1478050460
-1,118.4,1331,JEC,1478050460
1,30.963199999999993,3131,ALK,1478050460
-1,86.14553599999998,3331,LMT,1478050460
-1,82.99520000000001,3111,RSG,1478050461
-1,88.0,3111,AYI,1478050461
1,37.44,1111,URI,1478050461
1,13.363199999999992,1131,RHI,1478050461
1,37.44,1331,APH,1478050461
1,15.745535999999994,3331,KSU,1478050462
-1,-32.96000000000001,3331,RTN,1478050462
-1,82.99520000000001,3311,LUV,1478050462
1,8.0,3311,UNP,1478050462
1,38.4,3111,R,1478050462
-1,82.99520000000001,1111,SRCL,1478050463
1,37.44,3331,FBHS,1478050463
-1,88.0,3131,LEG,1478050463
-1,82.99520000000001,3331,CTAS,1478050463
-1,118.4,1111,EMR,1478050463
-1,111.03999999999999,1331,FDX,1478050463
-1,117.44,1111,PH,1478050463
-1,117.44,3311,GWW,1478050463
-1,88.0,1111,ETN,1478050463
-1,8.0,1111,COL,1478050464
1,30.963199999999993,3131,CHRW,1478050464
1,80.64,3311,TDG,1478050464
-1,118.4,1131,NSC,1478050464
-1,87.03999999999999,1111,IR,1478050464
-1,117.44,1311,IRM,1478050464
-1,88.0,1111,PWR,1478050464
1,63.347199999999994,3331,BA,1478050465
1,0.6399999999999935,1111,FLIR,1478050465
1,80.64,3331,VRSK,1478050465
1,30.963199999999993,3111,FLS,1478050465
-1,87.03999999999999,1111,FLR,1478050465
-1,117.44,1111,AME,1478050465
1,57.647616,1111,LLL,1478050465
1,8.0,3331,ROP,1478050465
-1,88.0,3311,PBI,1478050465
-1,87.03999999999999,3111,FAST,1478050466
-1,88.0,1311,PCAR,1478050466
-1,-32.96000000000001,3131,DAL,1478050466
-1,117.44,1311,HON,1478050466
1,8.0,1131,JWN,1478050468
-1,37.44,3111,BWA,1478050468
1,0.6399999999999935,1311,MAR,1478050468
-1,118.4,3311,MAT,1478050468
-1,88.0,1311,SNA,1478050468
1,0.6399999999999935,1111,SNI,1478050469
1,0.6399999999999935,1331,CMG,1478050469
1,30.963199999999993,3311,GRMN,1478050469
-1,37.44,3111,CBS,1478050469
1,0.6399999999999935,3331,TJX,1478050469
-1,80.64,3111,FL,1478050469
1,8.0,1331,WHR,1478050469
-1,-32.96000000000001,1311,BBBY,1478050469
1,30.963199999999993,1111,F,1478050469
-1,88.0,3331,TSCO,1478050470
1,8.0,1111,LB,1478050470
-1,88.0,3131,URBN,1478050470
-1,-32.96000000000001,3311,ROST,1478050470
1,8.0,1111,KSS,1478050470
-1,38.4,1331,DISCA,1478050470
-1,111.03999999999999,1331,ORLY,1478050471
1,8.0,3111,WYN,1478050471
-1,47.04,3311,BBY,1478050471
1,8.0,3331,EXPE,1478050471
-1,87.03999999999999,3311,SWK,1478050471
-1,88.0,1111,WYNN,1478050471
-1,54.400000000000006,3111,TGT,1478050471
1,0.6399999999999935,3311,M,1478050472
-1,47.04,3331,MCD,1478050472
1,112.512,3331,SPLS,1478050472
-1,88.0,3311,GPC,1478050472
1,0.6399999999999935,1111,HAS,1478050472
-1,111.03999999999999,3311,YUM,1478050472
1,0.6399999999999935,3331,MHK,1478050472
-1,54.400000000000006,1331,ULTA,1478050472
1,0.6399999999999935,3111,KMX,1478050473
1,8.0,3331,SBUX,1478050473
1,8.0,3311,CMCSA,1478050473
-1,47.04,3331,LOW,1478050473
-1,111.03999999999999,3311,DIS,1478050473
1,37.44,1111,JCI,1478050473
1,8.0,1331,HBI,1478050473
-1,111.03999999999999,1311,DRI,1478050474
-1,47.04,1311,CCL,1478050474
-1,47.04,3331,HD,1478050474
-1,80.64,1131,LKQ,1478050474
1,32.512,3111,DHI,1478050474
-1,47.04,1311,UA,1478050474
-1,88.0,3111,VIAB,1478050474
1,0.6399999999999935,3111,LEN,1478050474
-1,88.0,1311,AZO,1478050474
-1,117.44,3331,TWX,1478050474
-1,117.44,1111,HOG,1478050475
-1,47.04,1131,AN,1478050475
-1,88.0,3111,NKE,1478050475
1,0.6399999999999935,3131,CMS,1478050476
1,0.6399999999999935,3331,SO,1478050476
1,7.039999999999992,3131,WEC,1478050476
-1,88.0,1131,AEE,1478050476
1,8.0,3331,ED,1478050476
-1,88.0,3111,LNT,1478050476
-1,88.0,3311,DUK,1478050476
-1,88.0,3131,AES,1478050477
-1,8.0,3111,ETR,1478050477
-1,37.44,1131,D,1478050477
-1,117.44,1311,PEG,1478050477
-1,117.44,3311,NEE,1478050477
-1,118.4,1311,XEL,1478050477
1,8.0,3111,SRE,1478050477
-1,82.99520000000001,1111,CPB,1478050478
1,86.14553599999998,1131,TSN,1478050479
1,37.44,3331,MO,1478050479
-1,118.4,3111,COST,1478050479
-1,88.0,1311,WFM,1478050480
-1,37.44,3331,CLX,1478050480
1,0.6399999999999935,1111,KO,1478050480
-1,117.44,3111,KR,1478050480
1,8.0,1331,HSY,1478050480
1,8.0,1331,PG,1478050480
-1,47.04,3331,KMB,1478050481
1,7.039999999999992,3131,CL,1478050481
1,-12.752384000000013,3331,CHD,1478050481
1,8.0,3131,WMT,1478050481
-1,37.44,1331,SJM,1478050481
-1,87.03999999999999,1131,ADM,1478050481
1,8.0,3111,VRTX,1478050483
-1,86.4512,1111,ENDP,1478050483
1,30.963199999999993,3131,JNJ,1478050483
1,67.247616,3331,HUM,1478050483
1,88.0,1331,HCA,1478050483
-1,8.0,3311,AMGN,1478050483
1,-12.752384000000013,1331,BAX,1478050484
1,-12.752384000000013,1131,STJ,1478050484
-1,47.04,3311,ABT,1478050484
1,-7.229440000000011,3331,BMY,1478050485
1,-12.752384000000013,3311,UNH,1478050485
1,63.347199999999994,3131,BIIB,1478050485
-1,88.0,3111,HOLX,1478050485
1,0.6399999999999935,3311,ALXN,1478050485
-1,118.4,1111,AET,1478050485
1,37.44,3311,DVA,1478050486
-1,82.99520000000001,3131,COO,1478050486
1,37.44,3331,MYL,1478050486
-1,88.0,1331,HSIC,1478050486
1,8.0,3131,REGN,1478050486
1,32.512,3331,LLY,1478050486
-1,88.0,1311,TMO,1478050487
-1,88.0,1331,ISRG,1478050487
-1,88.0,1111,FCX,1478050488
-1,80.64,3131,SHW,1478050488
-1,117.44,3131,NUE,1478050489
-1,88.0,1111,DD,1478050489
-1,88.0,1111,MLM,1478050489
-1,88.0,3111,EMN,1478050489
-1,118.4,1111,PX,1478050489
1,63.347199999999994,1111,AA,1478050490
-1,88.0,1331,NTAP,1478050491
-1,80.64,3111,IBM,1478050491
-1,86.4512,1311,STX,1478050492
-1,87.03999999999999,3111,PAYX,1478050492
1,86.14553599999998,1311,NFLX,1478050493
1,8.0,1111,CTSH,1478050493
-1,166.145536,1111,SWKS,1478050494
-1,88.0,3311,QCOM,1478050494
-1,86.4512,1111,HPQ,1478050494
-1,88.0,3331,ADI,1478050495
1,63.347199999999994,3331,TSO,1478050496
-1,88.0,3331,VLO,1478050496
-1,88.0,1331,NOV,1478050497
1,8.0,3331,XOM,1478050497
1,0.6399999999999935,1111,MUR,1478050497
-1,88.0,3131,COP,1478050498
-1,82.99520000000001,3131,KMI,1478050498
-1,88.0,1311,COG,1478050498
1,37.44,1131,CVX,1478050498
1,30.963199999999993,1131,WMB,1478050499
-1,87.03999999999999,1311,PXD,1478050499
1,37.44,1331,SPG,1478050501
1,0.6399999999999935,3311,HCN,1478050501
-1,88.0,1111,CBG,1478050502
1,8.0,1311,SCHW,1478050502
1,0.6399999999999935,1311,DFS,1478050502
1,37.44,3311,ALL,1478050502
1,0.6399999999999935,1311,PGR,1478050502
-1,88.0,3111,HIG,1478050502
1,117.44,1331,UDR,1478050503
-1,37.44,1111,AVB,1478050503
-1,80.64,3311,PNC,1478050503
1,38.4,1111,AON,1478050503
1,37.44,3331,HRB,1478050503
1,32.512,3131,BRKB,1478050503
1,0.6399999999999935,3311,WFC,1478050503
1,0.6399999999999935,3331,DLR,1478050503
-1,87.03999999999999,1111,LUK,1478050504
1,0.6399999999999935,3111,XL,1478050504
1,0.6399999999999935,1331,CMA,1478050504
1,0.6399999999999935,3331,FRT,1478050504
1,0.6399999999999935,3331,BBT,1478050504
1,8.0,1111,UNM,1478050504
1,38.4,3131,KEY,1478050504
1,8.0,3111,HBAN,1478050504
1,8.0,1131,SLG,1478050504
1,0.6399999999999935,3111,AJG,1478050505
-1,117.44,1111,MCO,1478050505
1,0.6399999999999935,3331,VTR,1478050505
-1,88.0,1111,AXP,1478050505
1,0.6399999999999935,3311,EXR,1478050505
1,8.0,1131,VNO,1478050505
1,0.6399999999999935,3331,FITB,1478050505
1,0.6399999999999935,1111,EQR,1478050505
1,37.44,1131,HCP,1478050506
-1,88.0,3311,EFX,1478050506
-1,117.44,3111,C,1478050506
1,38.4,1131,COF,1478050506
1,0.6399999999999935,3331,TMK,1478050506
-1,47.04,3111,CB,1478050506
-1,80.64,1131,PLD,1478050506
-1,88.0,3111,AIZ,1478050506
1,0.6399999999999935,3331,AIV,1478050506
1,30.963199999999993,3131,AIG,1478050507
-1,80.64,3331,NDAQ,1478050507
1,37.44,1111,L,1478050507
1,8.0,1111,MTB,1478050507
-1,88.0,3331,CCI,1478050507
1,0.6399999999999935,3111,AMT,1478050508
1,0.6399999999999935,3331,O,1478050508
1,0.6399999999999935,1111,TRV,1478050508
-1,88.0,1111,IVZ,1478050508
1,64.19200000000001,3331,USB,1478050508
-1,37.44,3111,ESS,1478050508
1,0.6399999999999935,1111,ICE,1478050508
-1,117.44,1111,FTR,1478050511
1,10.729902079999995,1331,CTL,1478050511
-1,88.0,3331,T,1478050512
-1,87.03999999999999,1131,VZ,1478050512
1,63.347199999999994,3131,JBHT,1478050513
-1,89.3952,3331,GE,1478050513
1,-7.229440000000011,1111,MAS,1478050514
-1,117.44,3111,NOC,1478050514
-1,140.992,1331,UPS,1478050514
-1,88.0,3311,JEC,1478050514
-1,115.80807167999998,3331,LMT,1478050514
-1,114.39616000000001,3111,RSG,1478050515
1,8.0,1111,AYI,1478050515
-1,88.0,1111,URI,1478050515
1,-28.240384000000013,1131,RHI,1478050515
-1,82.99520000000001,1331,APH,1478050515
-1,88.0,3331,KSU,1478050515
1,-39.436800000000005,3331,RTN,1478050515
-1,114.39616000000001,3311,LUV,1478050515
-1,80.64,3311,UNP,1478050516
-1,88.0,3311,R,1478050516
-1,88.0,1111,ITW,1478050516
-1,87.03999999999999,1331,DE,1478050516
1,8.0,1331,DHR,1478050516
-1,114.39616000000001,1111,SRCL,1478050516
-1,2.995199999999997,3331,FBHS,1478050516
1,8.0,3331,LEG,1478050516
-1,113.03577600000001,3331,CTAS,1478050516
-1,8.0,3111,EMR,1478050517
1,0.6399999999999935,3331,FDX,1478050517
-1,140.992,1111,PH,1478050517
1,37.44,3331,GWW,1478050517
-1,88.0,1331,ETN,1478050517
-1,88.0,3311,PWR,1478050518
1,15.745535999999994,3331,BA,1478050518
-1,54.400000000000006,1111,FLIR,1478050518
1,37.44,1311,FLR,1478050518
1,37.44,3331,DOV,1478050518
1,37.44,3111,AME,1478050518
1,14.1180928,1111,LLL,1478050518
1,8.0,1111,PBI,1478050519
1,37.44,3311,FAST,1478050519
-1,117.44,1311,PCAR,1478050519
1,-39.436800000000005,3131,DAL,1478050519
-1,80.64,1131,JWN,1478050521
1,2.995199999999997,3111,BWA,1478050521
-1,80.64,3311,AMZN,1478050521
-1,47.04,1311,MAR,1478050521
-1,88.0,3331,MAT,1478050521
-1,117.44,1311,SNA,1478050522
1,8.0,1131,SNI,1478050522
1,0.6399999999999935,1131,CMG,1478050522
1,8.0,3111,CBS,1478050522
-1,-32.96000000000001,3331,TJX,1478050522
-1,105.152,3111,FL,1478050522
-1,80.64,1331,WHR,1478050522
1,-39.436800000000005,1311,BBBY,1478050522
1,-12.752384000000013,1111,F,1478050522
-1,37.44,3331,TSCO,1478050523
-1,0.6399999999999935,3111,LB,1478050523
1,-39.436800000000005,3311,ROST,1478050523
-1,0.6399999999999935,1111,KSS,1478050523
-1,83.072,1131,DISCA,1478050523
1,80.64,3331,ORLY,1478050524
-1,88.0,3111,WYN,1478050524
1,0.6399999999999935,3111,OMC,1478050524
-1,0.6399999999999935,3331,EXPE,1478050524
1,37.44,1311,SWK,1478050524
-1,118.4,1111,WYNN,1478050524
1,8.0,3131,TGT,1478050524
-1,47.04,3311,M,1478050525
-1,89.00095999999999,1331,SPLS,1478050525
-1,88.0,3331,GPC,1478050525
1,8.0,1111,HAR,1478050525
-1,47.04,1111,HAS,1478050525
1,0.6399999999999935,3331,YUM,1478050525
1,0.6399999999999935,3311,PHM,1478050525
-1,47.04,3331,MHK,1478050525
1,88.0,3331,ULTA,1478050525
-1,47.04,3111,KMX,1478050526
-1,80.64,3331,SBUX,1478050526
-1,80.64,3311,CMCSA,1478050526
1,0.6399999999999935,3331,DIS,1478050526
-1,82.99520000000001,1111,JCI,1478050526
1,8.0,3331,HBI,1478050526
-1,85.632,1311,CCL,1478050527
-1,88.0,1111,TIF,1478050527
-1,81.3952,3331,HD,1478050527
-1,88.0,3311,DHI,1478050527
-1,81.3952,1311,UA,1478050527
-1,117.44,3111,VIAB,1478050527
-1,47.04,3111,LEN,1478050527
-1,37.44,1311,AZO,1478050527
-1,143.3472,3331,TWX,1478050527
-1,143.3472,1111,HOG,1478050528
-1,117.44,3111,NKE,1478050528
-1,88.0,1131,DTE,1478050528
-1,54.400000000000006,3131,CMS,1478050529
-1,47.04,3331,SO,1478050529
1,38.4,3311,WEC,1478050529
-1,80.64,3331,ED,1478050529
-1,111.03999999999999,3111,LNT,1478050529
-1,117.44,3311,DUK,1478050529
-1,88.0,3131,AEP,1478050530
-1,88.0,3331,AES,1478050530
1,2.995199999999997,1131,D,1478050530
-1,143.3472,1311,PEG,1478050530
1,8.0,3311,NI,1478050530
1,8.0,3311,XEL,1478050530
-1,88.0,3131,SRE,1478050531
1,8.0,1111,CNP,1478050531
-1,114.39616000000001,1111,CPB,1478050531
1,30.963199999999993,3331,GIS,1478050532
1,35.80807167999998,1131,TSN,1478050532
-1,82.99520000000001,3331,MO,1478050532
1,30.963199999999993,3331,RAI,1478050533
-1,118.4,1311,WFM,1478050533
-1,54.400000000000006,1111,KO,1478050533
-1,140.992,3111,KR,1478050533
-1,0.6399999999999935,1331,HSY,1478050533
1,8.0,1311,PG,1478050533
1,37.44,3331,PM,1478050533
-1,81.3952,3331,KMB,1478050534
1,37.44,3311,CL,1478050534
-1,47.04,3331,CHD,1478050534
-1,88.0,3131,WMT,1478050534
1,82.99520000000001,1331,SJM,1478050534
-1,80.64,3111,VRTX,1478050536
-1,8.0,1131,HCA,1478050536
1,30.963199999999993,3331,MDT,1478050536
-1,47.04,1331,BAX,1478050537
1,37.44,1111,ABC,1478050537
-1,47.04,1131,STJ,1478050537
-1,88.0,3131,BMY,1478050538
-1,88.0,1111,MTD,1478050538
1,62.720000000000006,3111,DGX,1478050538
-1,54.400000000000006,3311,UNH,1478050538
-1,118.4,3111,HOLX,1478050538
-1,53.44,3311,ALXN,1478050538
1,8.0,1311,MCK,1478050538
1,30.963199999999993,3331,SYK,1478050538
1,8.0,3311,AET,1478050538
-1,113.03577600000001,3131,COO,1478050539
-1,82.99520000000001,3331,MYL,1478050539
-1,117.44,1331,HSIC,1478050539
-1,80.64,3131,REGN,1478050539
1,82.60096,1331,LLY,1478050539
-1,118.4,1311,TMO,1478050540
-1,117.44,1331,ISRG,1478050540
-1,8.0,3331,PFE,1478050540
1,8.0,3111,ALB,1478050541
-1,118.4,3311,BLL,1478050541
-1,117.44,1111,FCX,1478050541
1,0.6399999999999935,3331,FMC,1478050541
1,0.6399999999999935,1111,IFF,1478050541
1,0.6399999999999935,3331,SHW,1478050542
1,0.6399999999999935,3331,ECL,1478050542
-1,143.3472,3131,NUE,1478050542
1,0.6399999999999935,1331,VMC,1478050542
-1,118.4,1111,DD,1478050542
-1,88.0,3311,EMN,1478050542
-1,88.0,3331,PX,1478050542
1,0.6399999999999935,1311,MOS,1478050542
1,0.6399999999999935,1311,MON,1478050542
1,0.6399999999999935,1331,PPG,1478050543
1,15.745535999999994,1111,AA,1478050543
-1,118.4,1331,NTAP,1478050544
-1,88.0,3311,FFIV,1478050544
1,0.6399999999999935,3311,MSFT,1478050544
1,56.77055999999999,1311,ADBE,1478050545
1,8.0,3131,GOOGL,1478050545
1,36.91642879999998,1311,NFLX,1478050546
1,57.647616,3311,AAPL,1478050546
-1,88.0,1111,CTSH,1478050546
-1,186.20807168,1111,SWKS,1478050547
-1,117.44,3311,QCOM,1478050547
1,30.963199999999993,1111,FISV,1478050547
-1,88.0,3131,ADI,1478050548
-1,88.0,3111,MSI,1478050549
1,15.745535999999994,3331,TSO,1478050550
-1,118.4,3331,VLO,1478050550
-1,88.0,1311,NOV,1478050550
-1,88.0,1331,XOM,1478050550
-1,88.0,1131,CHK,1478050550
1,0.6399999999999935,3131,MRO,1478050550
1,0.6399999999999935,1311,APC,1478050550
-1,47.04,1111,MUR,1478050551
1,8.0,1131,COP,1478050551
-1,114.39616000000001,3131,KMI,1478050551
-1,88.0,3111,COG,1478050552
1,38.4,1331,CVX,1478050552
1,30.963199999999993,3111,SE,1478050552
-1,88.0,3311,NBL,1478050552
1,37.44,3311,PXD,1478050552
-1,82.99520000000001,1331,SPG,1478050554
-1,47.04,3311,HCN,1478050555
-1,117.44,1111,CBG,1478050555
-1,87.03999999999999,1311,SCHW,1478050555
-1,47.04,1311,DFS,1478050555
-1,82.99520000000001,3311,ALL,1478050555
1,0.6399999999999935,3111,MMC,1478050555
-1,47.04,1311,PGR,1478050556
-1,111.03999999999999,3111,HIG,1478050556
-1,88.0,1111,STI,1478050556
1,8.0,1111,AVB,1478050556
1,0.6399999999999935,3331,PNC,1478050556
1,8.0,1311,AON,1478050556
-1,88.0,3131,PRU,1478050556
-1,82.99520000000001,3331,HRB,1478050556
-1,88.0,3111,BRKB,1478050556
-1,55.87200000000001,3311,WFC,1478050557
-1,47.04,3331,DLR,1478050557
1,7.039999999999992,3131,LNC,1478050557
-1,54.400000000000006,3111,XL,1478050557
-1,47.04,1331,CMA,1478050557
-1,47.04,3331,FRT,1478050557
-1,47.04,3331,BBT,1478050557
-1,87.03999999999999,3111,UNM,1478050557
-1,88.0,3331,KEY,1478050557
-1,88.0,3311,HBAN,1478050558
-1,80.64,1131,SLG,1478050558
-1,54.400000000000006,3111,AJG,1478050558
-1,141.952,1111,MCO,1478050558
-1,47.04,3331,VTR,1478050558
-1,118.4,1111,AXP,1478050558
-1,47.04,3311,EXR,1478050558
-1,88.0,1131,VNO,1478050558
-1,47.04,3331,FITB,1478050559
-1,47.04,1111,EQR,1478050559
-1,82.99520000000001,1131,HCP,1478050559
-1,111.03999999999999,3311,EFX,1478050559
-1,143.424,3111,C,1478050559
-1,88.0,1111,PSA,1478050559
-1,88.0,3131,COF,1478050559
-1,47.04,3331,TMK,1478050559
-1,81.3952,3111,CB,1478050559
-1,118.4,3111,AIZ,1478050560
-1,47.04,3331,AIV,1478050560
1,-12.752384000000013,3131,AIG,1478050560
-1,82.99520000000001,1111,L,1478050560
1,8.0,1131,MTB,1478050560
-1,117.44,3331,CCI,1478050560
-1,80.64,3311,CINF,1478050560
-1,80.64,3311,AMG,1478050561
1,80.0512,3311,AMT,1478050561
-1,47.04,3331,O,1478050561
1,0.6399999999999935,1131,TRV,1478050561
-1,87.03999999999999,3131,IVZ,1478050561
1,32.512,3311,JPM,1478050561
-1,88.0,1311,MET,1478050561
1,16.488960000000006,3331,USB,1478050561
1,2.995199999999997,3111,ESS,1478050561
-1,54.400000000000006,1111,ICE,1478050562
1,0.6399999999999935,3131,PFG,1478050562
-1,63.347199999999994,1111,FTR,1478050565
-1,-32.7416078336,1331,CTL,1478050565
-1,37.44,3331,T,1478050565
1,117.44,3331,VZ,1478050565
1,95.74553599999999,3131,JBHT,1478050567
1,8.0,3331,WM,1478050567
1,141.952,1131,GE,1478050567
1,117.44,3331,NOC,1478050567
1,121.67936,3331,UPS,1478050567
-1,38.4,3311,JEC,1478050568
-1,61.91110307839998,3331,LMT,1478050568
1,110.9632,3331,MMM,1478050568
-1,8.0,3131,RSG,1478050568
-1,0.6399999999999935,1111,AYI,1478050568
1,87.03999999999999,3131,URI,1478050568
-1,88.0,3311,NLSN,1478050568
-1,-32.96000000000001,1131,RHI,1478050568
-1,33.035776000000006,1331,APH,1478050568
-1,7.039999999999992,1331,KSU,1478050569
-1,-69.00480000000002,3331,RTN,1478050569
1,89.1516928,3331,LUV,1478050569
-1,88.0,1311,EXPD,1478050569
-1,31.552,3311,UNP,1478050569
-1,37.44,3311,R,1478050569
-1,0.6399999999999935,1331,DHR,1478050569
-1,9.1516928,1131,SRCL,1478050570
-1,0.6399999999999935,3331,LEG,1478050570
-1,59.47148288000001,3331,CTAS,1478050570
-1,-32.96000000000001,3331,FDX,1478050570
1,77.952,3331,GWW,1478050570
-1,37.44,1331,ETN,1478050570
1,88.0,1331,COL,1478050570
1,57.647616,3131,AAL,1478050570
1,82.477056,1131,CHRW,1478050571
1,118.4,3311,UTX,1478050571
-1,37.44,3311,PWR,1478050571
-1,1.2596428800000012,3331,BA,1478050571
1,84.352,3111,FLIR,1478050571
1,110.9632,3331,VRSK,1478050571
1,72.94720000000001,1311,FLR,1478050571
1,88.0,1331,ROP,1478050572
-1,80.64,1111,PBI,1478050572
1,72.94720000000001,3311,FAST,1478050572
-1,63.347199999999994,1311,PCAR,1478050572
-1,10.995199999999997,3131,DAL,1478050572
1,80.64,3331,SIG,1478050574
-1,30.963199999999993,1131,JWN,1478050574
-1,-7.052800000000005,3111,BWA,1478050574
-1,8.0,3331,GT,1478050575
-1,1.3951999999999956,1311,MAR,1478050575
-1,39.872,3331,MAT,1478050575
-1,63.347199999999994,1311,SNA,1478050575
1,80.64,1331,SNI,1478050575
1,80.64,3131,CMG,1478050575
1,88.0,1311,PCLN,1478050575
1,82.99520000000001,3131,CBS,1478050575
1,40.5632,3331,TJX,1478050576
1,88.41216,3311,FL,1478050576
-1,30.963199999999993,1331,WHR,1478050576
-1,-69.00480000000002,1311,BBBY,1478050576
-1,-32.96000000000001,1111,F,1478050576
1,80.64,3331,TSCO,1478050576
1,0.6399999999999935,1131,GM,1478050576
-1,10.995199999999997,3311,ROST,1478050577
1,86.64576,1331,DISCA,1478050577
1,30.963199999999993,3331,ORLY,1478050577
-1,7.039999999999992,3311,WYN,1478050577
-1,-32.96000000000001,3111,OMC,1478050577
-1,8.0,1131,EXPE,1478050577
1,117.44,1331,SWK,1478050577
1,89.47200000000001,3111,WYNN,1478050578
-1,1.3951999999999956,3311,M,1478050578
1,139.01056,3331,SPLS,1478050578
-1,37.44,3331,GPC,1478050578
-1,0.6399999999999935,1111,HAR,1478050578
-1,-32.96000000000001,3331,YUM,1478050579
-1,-32.96000000000001,3311,PHM,1478050579
-1,1.3951999999999956,3331,MHK,1478050579
1,80.64,3331,FOX,1478050579
1,80.64,1311,COH,1478050579
-1,1.3951999999999956,3111,KMX,1478050579
-1,110.9632,3331,SBUX,1478050579
-1,30.963199999999993,3311,CMCSA,1478050579
-1,-32.96000000000001,3331,DIS,1478050580
-1,33.035776000000006,1111,JCI,1478050580
-1,0.6399999999999935,3331,HBI,1478050580
1,86.85056,3311,CCL,1478050580
-1,37.44,1111,TIF,1478050580
1,80.64,3131,LKQ,1478050580
-1,31.627776000000004,1311,UA,1478050581
-1,63.347199999999994,3111,VIAB,1478050581
-1,1.3951999999999956,3111,LEN,1478050581
1,2.995199999999997,1311,AZO,1478050581
-1,166.145536,3331,TWX,1478050581
-1,86.14553599999998,1111,HOG,1478050581
-1,63.347199999999994,3111,NKE,1478050581
1,84.352,3331,CMS,1478050582
1,80.64,3111,PCG,1478050582
1,88.0,3331,WEC,1478050582
1,80.64,3311,PNW,1478050583
-1,8.0,3331,AEE,1478050583
-1,30.963199999999993,3331,ED,1478050583
1,88.8832,3311,LNT,1478050583
-1,39.795199999999994,3111,DUK,1478050583
